dataset,term,count,relative_freq,others_avg_relative_freq,distinctiveness_score
Post Election Data Updated With Location 09 March,lutar,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,dibe,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,ekdol,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,প্রচার,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,rifatzaber,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,করচে,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,ক্ষিদের,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,হেঁ,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,ses,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,জুদদো,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,আবালও,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,সার্কাসের,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,should,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,পঙ্গু,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,khokon,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,বিরোধ,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,লেও,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,শহিদ,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,ঝাড়ু,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,step,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,ঠেলায়,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,মাখন,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,তিনজনকে,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,hoicy,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,দেক,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,alhamdulilla,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,bro,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,mahabub,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,খবরে,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,গুহার,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,রাব্বা,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,উত্তীর্ণ,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,হৌক,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,ra,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,হামলা,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,অন্দের,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,cdsere,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,জলছে,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,kow,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,বেচারাটাও,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,মানায়নি,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,থাকতেই,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,ব্যাট,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,গৃগৃহবন্দী,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,কর্মিদের,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,সমোঝোতায়,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,thaka,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,চাইতো,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,মুহুর্তে,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,পাঠালো,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,হাসাই,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,টুকা,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,english,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,জিবতো,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,rey,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,shock,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,চাঁদাকে,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,গান্জাখোর,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,জাইগায়,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,appoint,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,redwan,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,বানাতে,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,প্রকাশের,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,দারায়,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,স্টেটসম্যান,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,khaiya,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,এহন,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,gonvote,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,গুরুত্ব,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,গোপনীয়তা,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,সর্বশক্তিমান,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,মোশাররফ,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,পরা,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,বৎস,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,painai,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,সংকট,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,rail,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,প্রভাবিত,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,lok,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,ভাবছিলো,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,ধন্য,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,ভূল,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,একদিক,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,কবিরাজ,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,কোটির,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,মাথামোটা,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,আচর,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,dalali,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,ছাড়বে,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,এব,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,মুশকিল,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,vabee,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,কিল্লাই,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,ঢুকানোর,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,সমোজোতা,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,উমিচাঁদ,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,ব্যার্থ,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,নাসক,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,খাইতেই,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,নাগরিকদের,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,faaaaaaa,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,ব্যালিষ্টার,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,এরারে,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,সুব,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,অনুমোদন,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,মাখনে,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,miss,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,শপি,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,rte,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,benn,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,বিচিত্র,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,সালাউদ,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,raj,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,জাতিকে,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,গৃহ,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,rajakarta,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,parten,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,পলাইছে,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,স্যারি,1,5.698005698005698e-05,0.0,5.698005698005698e-05
